GeoFIPS,GeoName,Region,TableName,Unit,LineCode,Description,2012,2013,2014,2015,2016,2017
 "11000","District of Columbia",2,SAOCOMP,"Thousands of dollars",11,"  Retail trade",107318,108240,106532,123135,120747,128943
 "11000","District of Columbia",2,SAOCOMP,"Thousands of dollars",12,"  Transportation and warehousing",14703,15304,15455,16316,18260,17588
 "11000","District of Columbia",2,SAOCOMP,"Thousands of dollars",13,"  Information",4747,4947,4993,4909,4720,4635
 "11000","District of Columbia",2,SAOCOMP,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",5756,5775,5658,6077,5923,6099
 "11000","District of Columbia",2,SAOCOMP,"Thousands of dollars",15,"   Finance and insurance",4092,3892,3847,3898,3771,3756
 "11000","District of Columbia",2,SAOCOMP,"Thousands of dollars",16,"   Real estate and rental and leasing",1663,1883,1812,2179,2152,2343
 "11000","District of Columbia",2,SAOCOMP,"Thousands of dollars",17,"  Professional and business services",20955,19508,20749,23223,23628,26948
 "11000","District of Columbia",2,SAOCOMP,"Thousands of dollars",18,"   Educational services, health care, and social assistance",28150,28595,30354,31308,30803,30073
 "11000","District of Columbia",2,SAOCOMP,"Thousands of dollars",19,"   Educational services",25655,26388,28172,28908,28506,27579
 "11000","District of Columbia",2,SAOCOMP,"Thousands of dollars",20,"   Health care and social assistance",2495,2206,2182,2400,2296,2494
 "11000","District of Columbia",2,SAOCOMP,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",464277,408421,408055,446807,428189,475665
 "11000","District of Columbia",2,SAOCOMP,"Thousands of dollars",22,"   Arts, entertainment, and recreation",95670,99897,110565,115737,127847,137529
 "11000","District of Columbia",2,SAOCOMP,"Thousands of dollars",23,"   Accommodation and food services",368607,308523,297490,331069,300342,338136
 "11000","District of Columbia",2,SAOCOMP,"Thousands of dollars",24,"  Other services, except government",11705,11210,11780,12719,12345,14000
 "11000","District of Columbia",2,SAOCOMP,"Thousands of dollars",25," Government",172922,192800,188558,204869,221447,225341
 "11000","District of Columbia",2,SAOCOMP,"Thousands of dollars",26,"  Federal",93880,106027,103837,109207,120196,124005
 "11000","District of Columbia",2,SAOCOMP,"Thousands of dollars",27,"  State and local",79042,86773,84720,95662,101251,101336
 "12000","Florida",5,SAOCOMP,"Thousands of dollars",1,"All Industries",16526350,16615245,17316855,18544564,19272028,20690183
 "12000","Florida",5,SAOCOMP,"Thousands of dollars",2," Private Industries",15501340,15575372,16261377,17478218,18190676,19566765
 "12000","Florida",5,SAOCOMP,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",137878,136916,148420,162128,168141,180087
 "12000","Florida",5,SAOCOMP,"Thousands of dollars",4,"  Mining",304,226,191,171,181,287
 "12000","Florida",5,SAOCOMP,"Thousands of dollars",5,"  Utilities",21,25,21,24,28,29
 "12000","Florida",5,SAOCOMP,"Thousands of dollars",6,"  Construction",241815,197389,203690,203708,226008,255680
 "12000","Florida",5,SAOCOMP,"Thousands of dollars",7,"  Manufacturing",458367,463326,491544,515362,536256,529000
 "12000","Florida",5,SAOCOMP,"Thousands of dollars",8,"   Durable goods",335686,337644,357966,377812,396123,391259
 "12000","Florida",5,SAOCOMP,"Thousands of dollars",9,"   Nondurable goods",122681,125682,133578,137549,140133,137742
 "12000","Florida",5,SAOCOMP,"Thousands of dollars",10,"  Wholesale trade",604583,592502,620436,663726,652908,670797
 "12000","Florida",5,SAOCOMP,"Thousands of dollars",11,"  Retail trade",3346229,3522682,3612004,3822741,3877305,3982411
 "12000","Florida",5,SAOCOMP,"Thousands of dollars",12,"  Transportation and warehousing",1506707,1633875,1799265,2186870,2277299,2531548
 "12000","Florida",5,SAOCOMP,"Thousands of dollars",13,"  Information",21249,22267,23293,23762,24308,25352
 "12000","Florida",5,SAOCOMP,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",257149,253085,233548,262637,276610,298301
 "12000","Florida",5,SAOCOMP,"Thousands of dollars",15,"   Finance and insurance",86871,83108,82441,85346,87143,96218
 "12000","Florida",5,SAOCOMP,"Thousands of dollars",16,"   Real estate and rental and leasing",170278,169977,151108,177290,189468,202083
 "12000","Florida",5,SAOCOMP,"Thousands of dollars",17,"  Professional and business services",389513,358206,377942,418925,434069,520211
 "12000","Florida",5,SAOCOMP,"Thousands of dollars",18,"   Educational services, health care, and social assistance",142577,143357,155034,159652,164803,168889
 "12000","Florida",5,SAOCOMP,"Thousands of dollars",19,"   Educational services",121340,122728,133334,136862,141021,144128
 "12000","Florida",5,SAOCOMP,"Thousands of dollars",20,"   Health care and social assistance",21237,20628,21700,22790,23782,24761
 "12000","Florida",5,SAOCOMP,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",8208161,8054465,8385607,8827430,9301337,10132044
 "12000","Florida",5,SAOCOMP,"Thousands of dollars",22,"   Arts, entertainment, and recreation",4059975,4139241,4362192,4502842,4894898,5411340
 "12000","Florida",5,SAOCOMP,"Thousands of dollars",23,"   Accommodation and food services",4148186,3915224,4023415,4324588,4406439,4720704
 "12000","Florida",5,SAOCOMP,"Thousands of dollars",24,"  Other services, except government",186788,197051,210382,231081,251421,272128
 "12000","Florida",5,SAOCOMP,"Thousands of dollars",25," Government",1025010,1039873,1055478,1066346,1081352,1123418
 "12000","Florida",5,SAOCOMP,"Thousands of dollars",26,"  Federal",75606,83448,79860,79775,82159,81547
 "12000","Florida",5,SAOCOMP,"Thousands of dollars",27,"  State and local",949404,956424,975619,986571,999193,1041871
 "13000","Georgia",5,SAOCOMP,"Thousands of dollars",1,"All Industries",4967677,5042833,5265036,5635321,5962343,6274833
 "13000","Georgia",5,SAOCOMP,"Thousands of dollars",2," Private Industries",4461519,4514299,4730220,5081841,5395700,5687701
 "13000","Georgia",5,SAOCOMP,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",67303,69978,67908,74869,64542,66433
 "13000","Georgia",5,SAOCOMP,"Thousands of dollars",4,"  Mining",86,81,89,83,85,111
 "13000","Georgia",5,SAOCOMP,"Thousands of dollars",5,"  Utilities",6,7,6,7,8,8
 "13000","Georgia",5,SAOCOMP,"Thousands of dollars",6,"  Construction",74715,69021,71431,110786,130173,143998
 "13000","Georgia",5,SAOCOMP,"Thousands of dollars",7,"  Manufacturing",423942,436985,456371,467794,484854,541765
 "13000","Georgia",5,SAOCOMP,"Thousands of dollars",8,"   Durable goods",264842,278681,290673,305454,318467,381333
 "13000","Georgia",5,SAOCOMP,"Thousands of dollars",9,"   Nondurable goods",159099,158304,165698,162340,166387,160432
 "13000","Georgia",5,SAOCOMP,"Thousands of dollars",10,"  Wholesale trade",316538,314045,327364,349907,366762,373351
 "13000","Georgia",5,SAOCOMP,"Thousands of dollars",11,"  Retail trade",1207544,1233131,1248811,1315226,1300177,1392935
 "13000","Georgia",5,SAOCOMP,"Thousands of dollars",12,"  Transportation and warehousing",806248,831272,890012,999650,1155613,1193289
 "13000","Georgia",5,SAOCOMP,"Thousands of dollars",13,"  Information",17497,18176,19303,19496,20000,20907
 "13000","Georgia",5,SAOCOMP,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",77948,77136,76512,85464,88138,92768
 "13000","Georgia",5,SAOCOMP,"Thousands of dollars",15,"   Finance and insurance",40178,38611,38015,38264,37127,38733
 "13000","Georgia",5,SAOCOMP,"Thousands of dollars",16,"   Real estate and rental and leasing",37770,38526,38497,47200,51011,54035
 "13000","Georgia",5,SAOCOMP,"Thousands of dollars",17,"  Professional and business services",113289,104281,109649,119453,117513,130621
 "13000","Georgia",5,SAOCOMP,"Thousands of dollars",18,"   Educational services, health care, and social assistance",63919,65348,70562,72948,76149,78260
 "13000","Georgia",5,SAOCOMP,"Thousands of dollars",19,"   Educational services",57009,58407,63298,65290,68027,69739
 "13000","Georgia",5,SAOCOMP,"Thousands of dollars",20,"   Health care and social assistance",6909,6941,7264,7658,8122,8521
 "13000","Georgia",5,SAOCOMP,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",1218668,1218340,1311684,1380636,1502188,1557261
 "13000","Georgia",5,SAOCOMP,"Thousands of dollars",22,"   Arts, entertainment, and recreation",611143,644333,698327,733365,799297,849054
 "13000","Georgia",5,SAOCOMP,"Thousands of dollars",23,"   Accommodation and food services",607524,574007,613356,647271,702891,708207
 "13000","Georgia",5,SAOCOMP,"Thousands of dollars",24,"  Other services, except government",73818,76498,80518,85523,89498,95995
 "13000","Georgia",5,SAOCOMP,"Thousands of dollars",25," Government",506158,528534,534816,553481,566643,587132
 "13000","Georgia",5,SAOCOMP,"Thousands of dollars",26,"  Federal",56860,63529,60870,60278,61632,60852
 "13000","Georgia",5,SAOCOMP,"Thousands of dollars",27,"  State and local",449298,465006,473946,493202,505010,526280
 "15000","Hawaii",8,SAOCOMP,"Thousands of dollars",1,"All Industries",1912016,2031942,2038393,2146431,2143012,2437813
 "15000","Hawaii",8,SAOCOMP,"Thousands of dollars",2," Private Industries",1758333,1867456,1866292,1963908,1950719,2237381
 "15000","Hawaii",8,SAOCOMP,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",17721,16408,17851,18336,20595,20912
 "15000","Hawaii",8,SAOCOMP,"Thousands of dollars",4,"  Mining",10,9,10,9,9,14
 "15000","Hawaii",8,SAOCOMP,"Thousands of dollars",5,"  Utilities",2,2,2,2,2,2
 "15000","Hawaii",8,SAOCOMP,"Thousands of dollars",6,"  Construction",22355,22049,22830,30693,36278,39852
 "15000","Hawaii",8,SAOCOMP,"Thousands of dollars",7,"  Manufacturing",24571,25495,25622,26390,27686,27906
 "15000","Hawaii",8,SAOCOMP,"Thousands of dollars",8,"   Durable goods",3258,2984,2772,2753,2840,2742
 "15000","Hawaii",8,SAOCOMP,"Thousands of dollars",9,"   Nondurable goods",21313,22511,22850,23637,24846,25164
 "15000","Hawaii",8,SAOCOMP,"Thousands of dollars",10,"  Wholesale trade",23568,22986,24059,25414,24862,25256
 "15000","Hawaii",8,SAOCOMP,"Thousands of dollars",11,"  Retail trade",310771,325208,318302,330541,328991,351466
 "15000","Hawaii",8,SAOCOMP,"Thousands of dollars",12,"  Transportation and warehousing",498431,595933,614660,641597,672833,758498
 "15000","Hawaii",8,SAOCOMP,"Thousands of dollars",13,"  Information",1444,1547,1636,1650,1723,1793
 "15000","Hawaii",8,SAOCOMP,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",22104,22402,20838,24459,25318,26970
 "15000","Hawaii",8,SAOCOMP,"Thousands of dollars",15,"   Finance and insurance",6212,5881,5752,5685,5486,5777
 "15000","Hawaii",8,SAOCOMP,"Thousands of dollars",16,"   Real estate and rental and leasing",15892,16521,15087,18774,19831,21192
 "15000","Hawaii",8,SAOCOMP,"Thousands of dollars",17,"  Professional and business services",53643,49857,52419,58244,58750,68447
 "15000","Hawaii",8,SAOCOMP,"Thousands of dollars",18,"   Educational services, health care, and social assistance",13558,13550,14361,14743,14679,15165
 "15000","Hawaii",8,SAOCOMP,"Thousands of dollars",19,"   Educational services",11079,11168,11959,12170,12085,12304
 "15000","Hawaii",8,SAOCOMP,"Thousands of dollars",20,"   Health care and social assistance",2479,2381,2402,2572,2594,2861
 "15000","Hawaii",8,SAOCOMP,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",758688,760405,741639,778952,725702,886599
 "15000","Hawaii",8,SAOCOMP,"Thousands of dollars",22,"   Arts, entertainment, and recreation",187764,195212,207037,208886,215397,217816
 "15000","Hawaii",8,SAOCOMP,"Thousands of dollars",23,"   Accommodation and food services",570923,565193,534602,570067,510305,668783
 "15000","Hawaii",8,SAOCOMP,"Thousands of dollars",24,"  Other services, except government",11465,11605,12062,12880,13291,14503
 "15000","Hawaii",8,SAOCOMP,"Thousands of dollars",25," Government",153683,164486,172101,182523,192293,200432
 "15000","Hawaii",8,SAOCOMP,"Thousands of dollars",26,"  Federal",37701,42487,41218,41500,43606,44492
 "15000","Hawaii",8,SAOCOMP,"Thousands of dollars",27,"  State and local",115982,121999,130883,141023,148687,155940
 "16000","Idaho",7,SAOCOMP,"Thousands of dollars",1,"All Industries",945104,960896,1003001,1044478,1096577,1182979
 "16000","Idaho",7,SAOCOMP,"Thousands of dollars",2," Private Industries",858657,869546,907013,942373,988906,1071911
 "16000","Idaho",7,SAOCOMP,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",20553,20814,22063,25361,24479,25551
 "16000","Idaho",7,SAOCOMP,"Thousands of dollars",4,"  Mining",116,89,81,75,76,119
 "16000","Idaho",7,SAOCOMP,"Thousands of dollars",5,"  Utilities",1,1,1,1,1,1
 "16000","Idaho",7,SAOCOMP,"Thousands of dollars",6,"  Construction",9584,11554,12128,12367,14074,16078
 "16000","Idaho",7,SAOCOMP,"Thousands of dollars",7,"  Manufacturing",76076,80639,85772,92337,94444,123291
 "16000","Idaho",7,SAOCOMP,"Thousands of dollars",8,"   Durable goods",52352,55887,60116,65827,66320,93409
 "16000","Idaho",7,SAOCOMP,"Thousands of dollars",9,"   Nondurable goods",23724,24752,25656,26509,28124,29881
 "16000","Idaho",7,SAOCOMP,"Thousands of dollars",10,"  Wholesale trade",37747,38049,40254,42922,43230,44768
 "16000","Idaho",7,SAOCOMP,"Thousands of dollars",11,"  Retail trade",317464,328566,334128,352148,359084,379802
 "16000","Idaho",7,SAOCOMP,"Thousands of dollars",12,"  Transportation and warehousing",65073,66507,63823,66423,84217,77924
 "16000","Idaho",7,SAOCOMP,"Thousands of dollars",13,"  Information",1184,1267,1318,1340,1385,1455
 "16000","Idaho",7,SAOCOMP,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",18256,17353,16686,17432,17546,19116
 "16000","Idaho",7,SAOCOMP,"Thousands of dollars",15,"   Finance and insurance",11605,10944,10560,10337,10096,11012
 "16000","Idaho",7,SAOCOMP,"Thousands of dollars",16,"   Real estate and rental and leasing",6650,6408,6126,7095,7451,8105
 "16000","Idaho",7,SAOCOMP,"Thousands of dollars",17,"  Professional and business services",18478,16563,17324,18713,18781,20833
 "16000","Idaho",7,SAOCOMP,"Thousands of dollars",18,"   Educational services, health care, and social assistance",12664,12920,14064,14418,14952,15628
 "16000","Idaho",7,SAOCOMP,"Thousands of dollars",19,"   Educational services",11506,11783,12855,13159,13612,14165
 "16000","Idaho",7,SAOCOMP,"Thousands of dollars",20,"   Health care and social assistance",1159,1137,1210,1259,1341,1463
 "16000","Idaho",7,SAOCOMP,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",272652,266043,289645,288312,304932,334139
 "16000","Idaho",7,SAOCOMP,"Thousands of dollars",22,"   Arts, entertainment, and recreation",128659,133348,141990,145714,155161,161860
 "16000","Idaho",7,SAOCOMP,"Thousands of dollars",23,"   Accommodation and food services",143992,132695,147655,142598,149771,172278
 "16000","Idaho",7,SAOCOMP,"Thousands of dollars",24,"  Other services, except government",8809,9181,9724,10525,11704,13206
 "16000","Idaho",7,SAOCOMP,"Thousands of dollars",25," Government",86447,91349,95988,102105,107672,111069
 "16000","Idaho",7,SAOCOMP,"Thousands of dollars",26,"  Federal",20542,20160,21047,20778,22102,22426
 "16000","Idaho",7,SAOCOMP,"Thousands of dollars",27,"  State and local",65905,71189,74941,81328,85569,88643
 "17000","Illinois",3,SAOCOMP,"Thousands of dollars",1,"All Industries",6810812,6819819,6941225,7221319,7501624,7737696
 "17000","Illinois",3,SAOCOMP,"Thousands of dollars",2," Private Industries",5764086,5758965,5866344,6119591,6380090,6571896
 "17000","Illinois",3,SAOCOMP,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",49585,46827,48010,48267,47674,50825
 "17000","Illinois",3,SAOCOMP,"Thousands of dollars",4,"  Mining",2736,2263,1747,1335,1171,2515
 "17000","Illinois",3,SAOCOMP,"Thousands of dollars",5,"  Utilities",11,13,11,13,14,14
 "17000","Illinois",3,SAOCOMP,"Thousands of dollars",6,"  Construction",167966,141679,138944,134149,150459,166167
 "17000","Illinois",3,SAOCOMP,"Thousands of dollars",7,"  Manufacturing",656753,672900,679659,691735,686748,731439
 "17000","Illinois",3,SAOCOMP,"Thousands of dollars",8,"   Durable goods",366802,369966,365835,370151,339808,380822
 "17000","Illinois",3,SAOCOMP,"Thousands of dollars",9,"   Nondurable goods",289951,302934,313824,321584,346940,350617
 "17000","Illinois",3,SAOCOMP,"Thousands of dollars",10,"  Wholesale trade",470494,456993,476807,490887,479786,493297
 "17000","Illinois",3,SAOCOMP,"Thousands of dollars",11,"  Retail trade",1456839,1506027,1487427,1533402,1539570,1547051
 "17000","Illinois",3,SAOCOMP,"Thousands of dollars",12,"  Transportation and warehousing",857463,880392,892930,976553,1058078,1083316
 "17000","Illinois",3,SAOCOMP,"Thousands of dollars",13,"  Information",19378,20426,21170,21243,21540,22325
 "17000","Illinois",3,SAOCOMP,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",146101,141223,139813,154534,161548,178949
 "17000","Illinois",3,SAOCOMP,"Thousands of dollars",15,"   Finance and insurance",98910,94045,92228,93777,94004,103061
 "17000","Illinois",3,SAOCOMP,"Thousands of dollars",16,"   Real estate and rental and leasing",47191,47178,47586,60758,67544,75889
 "17000","Illinois",3,SAOCOMP,"Thousands of dollars",17,"  Professional and business services",166963,151104,157970,173163,176398,203172
 "17000","Illinois",3,SAOCOMP,"Thousands of dollars",18,"   Educational services, health care, and social assistance",102742,104813,112421,116052,121214,125174
 "17000","Illinois",3,SAOCOMP,"Thousands of dollars",19,"   Educational services",91713,93729,100921,103893,108379,112100
 "17000","Illinois",3,SAOCOMP,"Thousands of dollars",20,"   Health care and social assistance",11028,11084,11500,12159,12835,13074
 "17000","Illinois",3,SAOCOMP,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",1578148,1542224,1612563,1675183,1827917,1851544
 "17000","Illinois",3,SAOCOMP,"Thousands of dollars",22,"   Arts, entertainment, and recreation",978903,1007571,1070708,1076512,1143957,1197759
 "17000","Illinois",3,SAOCOMP,"Thousands of dollars",23,"   Accommodation and food services",599245,534653,541855,598671,683961,653786
 "17000","Illinois",3,SAOCOMP,"Thousands of dollars",24,"  Other services, except government",88907,92082,96872,103076,107973,116107
 "17000","Illinois",3,SAOCOMP,"Thousands of dollars",25," Government",1046726,1060853,1074882,1101728,1121534,1165800
 "17000","Illinois",3,SAOCOMP,"Thousands of dollars",26,"  Federal",8564,8620,8234,7672,7679,8000
 "17000","Illinois",3,SAOCOMP,"Thousands of dollars",27,"  State and local",1038162,1052234,1066647,1094056,1113855,1157800
 "18000","Indiana",3,SAOCOMP,"Thousands of dollars",1,"All Industries",3628723,3670124,3720261,3757886,3885219,4486832
 "18000","Indiana",3,SAOCOMP,"Thousands of dollars",2," Private Industries",3414721,3455353,3498719,3527162,3644767,4236457
 "18000","Indiana",3,SAOCOMP,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",17279,16013,18077,19188,20298,21258
 "18000","Indiana",3,SAOCOMP,"Thousands of dollars",4,"  Mining",2269,1905,1475,1153,1004,2229
 "18000","Indiana",3,SAOCOMP,"Thousands of dollars",5,"  Utilities",4,4,3,4,4,4
 "18000","Indiana",3,SAOCOMP,"Thousands of dollars",6,"  Construction",70091,45091,47495,52430,61215,68581
 "18000","Indiana",3,SAOCOMP,"Thousands of dollars",7,"  Manufacturing",1407000,1435436,1419448,1402249,1459698,1955843
 "18000","Indiana",3,SAOCOMP,"Thousands of dollars",8,"   Durable goods",1246788,1270976,1246440,1226622,1283178,1778155
 "18000","Indiana",3,SAOCOMP,"Thousands of dollars",9,"   Nondurable goods",160212,164460,173008,175627,176520,177689
 "18000","Indiana",3,SAOCOMP,"Thousands of dollars",10,"  Wholesale trade",144742,142265,149288,154669,149261,154130
 "18000","Indiana",3,SAOCOMP,"Thousands of dollars",11,"  Retail trade",753609,776509,777068,787956,798837,853596
 "18000","Indiana",3,SAOCOMP,"Thousands of dollars",12,"  Transportation and warehousing",194897,208023,209559,192768,195245,209011
 "18000","Indiana",3,SAOCOMP,"Thousands of dollars",13,"  Information",5531,5795,6045,6047,5991,5944
 "18000","Indiana",3,SAOCOMP,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",47354,45735,44778,48900,49744,52943
 "18000","Indiana",3,SAOCOMP,"Thousands of dollars",15,"   Finance and insurance",30543,28728,28038,27710,26948,28371
 "18000","Indiana",3,SAOCOMP,"Thousands of dollars",16,"   Real estate and rental and leasing",16811,17007,16741,21190,22796,24573
 "18000","Indiana",3,SAOCOMP,"Thousands of dollars",17,"  Professional and business services",56706,50862,53541,58504,59874,67912
 "18000","Indiana",3,SAOCOMP,"Thousands of dollars",18,"   Educational services, health care, and social assistance",37535,38278,41331,42925,45015,46320
 "18000","Indiana",3,SAOCOMP,"Thousands of dollars",19,"   Educational services",32493,33108,35921,37185,39002,40148
 "18000","Indiana",3,SAOCOMP,"Thousands of dollars",20,"   Health care and social assistance",5043,5170,5410,5740,6013,6173
 "18000","Indiana",3,SAOCOMP,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",629520,639168,678115,705209,740682,737859
 "18000","Indiana",3,SAOCOMP,"Thousands of dollars",22,"   Arts, entertainment, and recreation",371796,390196,417873,424611,454801,475626
 "18000","Indiana",3,SAOCOMP,"Thousands of dollars",23,"   Accommodation and food services",257724,248972,260242,280598,285881,262233
 "18000","Indiana",3,SAOCOMP,"Thousands of dollars",24,"  Other services, except government",48184,50267,52496,55159,57897,60827
 "18000","Indiana",3,SAOCOMP,"Thousands of dollars",25," Government",214002,214772,221543,230724,240452,250375
 "18000","Indiana",3,SAOCOMP,"Thousands of dollars",26,"  Federal",15535,16275,14774,13961,13976,14017
 "18000","Indiana",3,SAOCOMP,"Thousands of dollars",27,"  State and local",198468,198497,206769,216764,226476,236357
 "19000","Iowa",4,SAOCOMP,"Thousands of dollars",1,"All Industries",1425118,1448523,1456656,1465569,1549365,1634494
 "19000","Iowa",4,SAOCOMP,"Thousands of dollars",2," Private Industries",1282531,1304576,1309066,1314310,1395437,1474390
 "19000","Iowa",4,SAOCOMP,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",17965,16494,18126,18749,19176,20305
 "19000","Iowa",4,SAOCOMP,"Thousands of dollars",4,"  Mining",11,10,10,8,8,11
 "19000","Iowa",4,SAOCOMP,"Thousands of dollars",5,"  Utilities",2,2,2,2,2,2
 "19000","Iowa",4,SAOCOMP,"Thousands of dollars",6,"  Construction",50198,47732,40437,37106,40759,44635
 "19000","Iowa",4,SAOCOMP,"Thousands of dollars",7,"  Manufacturing",275240,284511,280077,280405,297441,342683
 "19000","Iowa",4,SAOCOMP,"Thousands of dollars",8,"   Durable goods",206567,214010,203505,203114,214858,249148
 "19000","Iowa",4,SAOCOMP,"Thousands of dollars",9,"   Nondurable goods",68673,70500,76572,77290,82583,93535
 "19000","Iowa",4,SAOCOMP,"Thousands of dollars",10,"  Wholesale trade",92839,91068,97818,99520,100287,103268
 "19000","Iowa",4,SAOCOMP,"Thousands of dollars",11,"  Retail trade",411125,427788,423178,419593,434846,459026
 "19000","Iowa",4,SAOCOMP,"Thousands of dollars",12,"  Transportation and warehousing",54429,54555,54239,55062,54987,56754
 "19000","Iowa",4,SAOCOMP,"Thousands of dollars",13,"  Information",3882,4027,4162,4267,4303,4432
 "19000","Iowa",4,SAOCOMP,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",23607,23021,22541,24188,25028,26988
 "19000","Iowa",4,SAOCOMP,"Thousands of dollars",15,"   Finance and insurance",18560,17747,17510,17961,18095,19646
 "19000","Iowa",4,SAOCOMP,"Thousands of dollars",16,"   Real estate and rental and leasing",5046,5274,5031,6226,6933,7342
 "19000","Iowa",4,SAOCOMP,"Thousands of dollars",17,"  Professional and business services",21280,18627,19808,21751,22876,25473
 "19000","Iowa",4,SAOCOMP,"Thousands of dollars",18,"   Educational services, health care, and social assistance",18571,18947,20428,21098,22167,22874
 "19000","Iowa",4,SAOCOMP,"Thousands of dollars",19,"   Educational services",16357,16688,18097,18666,19558,20200
 "19000","Iowa",4,SAOCOMP,"Thousands of dollars",20,"   Health care and social assistance",2215,2258,2332,2433,2610,2675
 "19000","Iowa",4,SAOCOMP,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",295229,299037,308710,312292,352603,346352
 "19000","Iowa",4,SAOCOMP,"Thousands of dollars",22,"   Arts, entertainment, and recreation",153202,158107,167801,172076,185146,193816
 "19000","Iowa",4,SAOCOMP,"Thousands of dollars",23,"   Accommodation and food services",142026,140930,140909,140216,167457,152537
 "19000","Iowa",4,SAOCOMP,"Thousands of dollars",24,"  Other services, except government",18153,18757,19529,20269,20954,21586
 "19000","Iowa",4,SAOCOMP,"Thousands of dollars",25," Government",142587,143947,147591,151259,153928,160103
 "19000","Iowa",4,SAOCOMP,"Thousands of dollars",26,"  Federal",3198,3261,3213,3091,3234,3252
 "19000","Iowa",4,SAOCOMP,"Thousands of dollars",27,"  State and local",139389,140686,144377,148169,150694,156851
 "20000","Kansas",4,SAOCOMP,"Thousands of dollars",1,"All Industries",1280018,1273192,1301006,1348986,1386449,1425887
 "20000","Kansas",4,SAOCOMP,"Thousands of dollars",2," Private Industries",1114873,1100127,1123375,1169542,1207186,1238015
 "20000","Kansas",4,SAOCOMP,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",15884,15803,16176,17862,16363,17130
 "20000","Kansas",4,SAOCOMP,"Thousands of dollars",4,"  Mining",271,278,275,241,254,266
 "20000","Kansas",4,SAOCOMP,"Thousands of dollars",5,"  Utilities",2,2,1,1,2,1
 "20000","Kansas",4,SAOCOMP,"Thousands of dollars",6,"  Construction",22339,23478,26105,24684,28018,30761
 "20000","Kansas",4,SAOCOMP,"Thousands of dollars",7,"  Manufacturing",194897,193177,199806,201149,204472,215912
 "20000","Kansas",4,SAOCOMP,"Thousands of dollars",8,"   Durable goods",118695,114989,117209,117096,118415,117802
 "20000","Kansas",4,SAOCOMP,"Thousands of dollars",9,"   Nondurable goods",76202,78188,82597,84053,86058,98110
 "20000","Kansas",4,SAOCOMP,"Thousands of dollars",10,"  Wholesale trade",110061,109379,115620,117641,111271,110723
 "20000","Kansas",4,SAOCOMP,"Thousands of dollars",11,"  Retail trade",373742,369052,360561,379201,383306,410667
 "20000","Kansas",4,SAOCOMP,"Thousands of dollars",12,"  Transportation and warehousing",31850,32011,31903,33036,32673,33151
 "20000","Kansas",4,SAOCOMP,"Thousands of dollars",13,"  Information",5415,5857,6232,6151,6009,5556
 "20000","Kansas",4,SAOCOMP,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",17711,16787,16469,17575,17756,19322
 "20000","Kansas",4,SAOCOMP,"Thousands of dollars",15,"   Finance and insurance",13109,12348,12086,12126,12090,13116
 "20000","Kansas",4,SAOCOMP,"Thousands of dollars",16,"   Real estate and rental and leasing",4601,4439,4383,5449,5666,6206
 "20000","Kansas",4,SAOCOMP,"Thousands of dollars",17,"  Professional and business services",22627,20237,21684,24349,25748,29343
 "20000","Kansas",4,SAOCOMP,"Thousands of dollars",18,"   Educational services, health care, and social assistance",19298,19472,20948,21293,21924,22323
 "20000","Kansas",4,SAOCOMP,"Thousands of dollars",19,"   Educational services",17025,17208,18615,18850,19350,19772
 "20000","Kansas",4,SAOCOMP,"Thousands of dollars",20,"   Health care and social assistance",2273,2263,2332,2443,2574,2551
 "20000","Kansas",4,SAOCOMP,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",282869,276154,288555,306814,339489,322505
 "20000","Kansas",4,SAOCOMP,"Thousands of dollars",22,"   Arts, entertainment, and recreation",116653,122042,129362,132827,142383,149186
